activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7668273,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,,,CHEMBL1909046,,,,CHEMBL1073,GLIPIZIDE,CHEMBL1073,,0,,1539808,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7668413,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,,,,CHEMBL1909046,,,,CHEMBL1201469,GRAMICIDIN,CHEMBL1201469,,0,,1539816,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7668520,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,,,CHEMBL1909046,,,,CHEMBL434063,,CHEMBL434063,,0,,1539824,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7669018,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,,,CHEMBL1909046,,,,CHEMBL1433,DOXYCYCLINE ANHYDROUS,CHEMBL1433,,0,,1539720,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7669724,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,,,CHEMBL1909046,,,,CHEMBL6273,FLEROXACIN,CHEMBL6273,,0,,1539768,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7670860,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,NN,,,CHEMBL1909046,,,,CHEMBL1237174,HYDRAZINE,CHEMBL1237174,,0,,1539833,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
,7670992,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,,,CHEMBL1909046,,,"{'bei': '18.01', 'le': '0.35', 'lle': '2.64', 'sei': '8.37'}",CHEMBL252556,IDEBENONE,CHEMBL252556,6.10,0,http://www.openphacts.org/units/Nanomolar,1539841,=,15,1,=,,IC50,nM,,800.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,0.8
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7671299,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,,,CHEMBL1909046,,,,CHEMBL15511,ENROFLOXACIN,CHEMBL15511,,0,,1539729,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7671387,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,,,CHEMBL1909046,,,,CHEMBL442,ERGOTAMINE,CHEMBL442,,0,,1539737,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7671508,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCO,,,CHEMBL1909046,,,,CHEMBL545,ALCOHOL,CHEMBL545,,0,,1539745,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7671618,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,,,CHEMBL1909046,,,,CHEMBL622,ETODOLAC,CHEMBL622,,0,,1539753,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7671755,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,,,CHEMBL1909046,,,,CHEMBL37161,FENBENDAZOLE,CHEMBL37161,,0,,1539761,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672113,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,,,CHEMBL1909046,,,,CHEMBL1614641,FLUNOXAPROFEN,CHEMBL1614641,,0,,1539777,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672177,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL1909046,,,,CHEMBL1201012,FLURANDRENOLIDE,CHEMBL1201012,,0,,1539785,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672315,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,,,,CHEMBL1909046,,,,CHEMBL1200431,GADOPENTETATE DIMEGLUMINE,CHEMBL1200431,,0,,1539793,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672459,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,,,CHEMBL1909046,,,,CHEMBL34139,GENACONAZOLE,CHEMBL34139,,0,,1539801,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672553,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,,,CHEMBL1909046,,,,CHEMBL1372,OXIGLUTATIONE,CHEMBL1372,,0,,1539809,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672686,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,,,CHEMBL1909046,,,,CHEMBL289469,GRANISETRON,CHEMBL289469,,0,,1539817,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7672786,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,,,CHEMBL1909046,,,,CHEMBL1200845,HALCINONIDE,CHEMBL1200845,,0,,1539825,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7673287,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,,CHEMBL1909046,,,,CHEMBL1108,DROPERIDOL,CHEMBL1108,,0,,1539721,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7674018,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,,,CHEMBL1909046,,,,CHEMBL1454946,FLUBENDAZOLE,CHEMBL1454946,,0,,1539769,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675056,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,,CHEMBL1909046,,,,CHEMBL54,HALOPERIDOL,CHEMBL54,,0,,1539826,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675138,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,,,CHEMBL1909046,,,,CHEMBL435,HYDROCHLOROTHIAZIDE,CHEMBL435,,0,,1539834,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675266,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,,,CHEMBL1909046,,,,CHEMBL788,IDOXURIDINE,CHEMBL788,,0,,1539842,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675588,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,,,CHEMBL1909046,,,,CHEMBL56337,EPALRESTAT,CHEMBL56337,,0,,1539730,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675652,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,CHEMBL1909046,,,,CHEMBL532,ERYTHROMYCIN,CHEMBL532,,0,,1539738,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675780,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL691,,0,,1539746,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7675902,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,,CHEMBL1909046,,,,CHEMBL44657,ETOPOSIDE,CHEMBL44657,,0,,1539754,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676032,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1909046,,,,CHEMBL672,FENOFIBRATE,CHEMBL672,,0,,1539762,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676401,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL1909046,,,,CHEMBL989,FLUOCINOLONE ACETONIDE,CHEMBL989,,0,,1539778,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676462,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,,CHEMBL1909046,,,,CHEMBL563,FLURBIPROFEN,CHEMBL563,,0,,1539786,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676602,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,,,CHEMBL1909046,,,,CHEMBL659,GALANTAMINE,CHEMBL659,,0,,1539794,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676745,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,,,CHEMBL1909046,,,,CHEMBL44,GENISTEIN,CHEMBL44,,0,,1539802,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676848,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,,CHEMBL1909046,,,,CHEMBL472,GLYBURIDE,CHEMBL472,,0,,1539810,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7676981,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,,,CHEMBL1909046,,,,CHEMBL583,GREPAFLOXACIN,CHEMBL583,,0,,1539818,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7677560,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,,CHEMBL1909046,,,,CHEMBL1752,DYPHYLLINE,CHEMBL1752,,0,,1539722,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7678375,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,,,,CHEMBL1909046,,,,CHEMBL1909056,COBALT(II) ACETYLACETONATE,CHEMBL1909056,,0,,1539649,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7678511,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,,,CHEMBL1909046,,,,CHEMBL428880,CROMOLYN,CHEMBL428880,,0,,1539657,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7678594,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL139835,CYPROTERONE ACETATE,CHEMBL139835,,0,,1539665,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7678704,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,,,CHEMBL1909046,,,,CHEMBL157548,DANOFLOXACIN,CHEMBL157548,,0,,1539673,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7678799,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,,,CHEMBL1909046,,,,CHEMBL1201353,DEXCHLORPHENIRAMINE,CHEMBL1201353,,0,,1539681,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7679320,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCOC(c1ccccc1)c1ccccc1,,,CHEMBL1909046,,,,CHEMBL657,DIPHENHYDRAMINE,CHEMBL657,,0,,1539706,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7679358,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,,,CHEMBL1909046,,,,CHEMBL1754,DOXAPRAM,CHEMBL1754,,0,,1539714,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7680130,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1909046,,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,1539624,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
,7680212,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,,CHEMBL1909046,,,"{'bei': '18.09', 'le': '0.35', 'lle': '1.12', 'sei': '49.89'}",CHEMBL1626,CLEMASTINE,CHEMBL1626,6.22,0,http://www.openphacts.org/units/Nanomolar,1539632,=,15,1,=,,IC50,nM,,600.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,0.6
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7680395,[],CHEMBL1909134,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(Cl)c1N=C1NCCN1,,,CHEMBL1909046,,,,CHEMBL134,CLONIDINE,CHEMBL134,,0,,1539641,,15,0,,,IC50,,,,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,,,,
